Year i_index j_index k_index x_coord_m y_coord_m z_coord_m Gas_Saturation
2031-Jan-01 6 17 12 17496.3 20356.6 1036.57 9.99172e-07
2031-Jan-01 7 17 12 17662.4 20356.6 1038.16 9.99172e-07
2031-Jan-01 8 17 12 17828.5 20356.6 1038.78 9.99172e-07
2031-Jan-01 9 17 12 17994.5 20356.6 1039.66 9.99172e-07
2031-Jan-01 10 17 12 18160.6 20356.6 1039.47 9.99171e-07
2031-Jan-01 11 17 12 18326.7 20356.6 1037.51 9.99169e-07
2031-Jan-01 12 17 12 18492.7 20356.6 1031.52 9.99165e-07
2031-Jan-01 13 17 12 18658.8 20356.6 1029.95 9.99163e-07
2031-Jan-01 14 17 12 18824.9 20356.6 1033.1 9.99163e-07
2031-Jan-01 15 17 12 18990.9 20356.6 1034.03 9.99163e-07
2031-Jan-01 16 17 12 19157 20356.6 1033.5 9.99162e-07
2031-Jan-01 17 17 12 19323.1 20356.6 1028.83 9.99159e-07
2031-Jan-01 18 17 12 19489.1 20356.6 1020.36 9.99155e-07
2031-Jan-01 19 17 12 19655.2 20356.6 1008.94 9.99149e-07
2031-Jan-01 20 17 12 19821.3 20356.6 999.572 9.99145e-07
2031-Jan-01 21 17 12 19987.3 20356.6 997.007 9.99144e-07
2031-Jan-01 22 17 12 20153.4 20356.6 1000.25 9.99146e-07
2031-Jan-01 23 17 12 20319.5 20356.6 998.644 9.99146e-07
2031-Jan-01 24 17 12 20485.5 20356.6 998.107 9.99147e-07
2031-Jan-01 25 17 12 20651.6 20356.6 1003.98 9.99151e-07
2031-Jan-01 26 17 12 20817.7 20356.6 1025.88 9.99163e-07
2031-Jan-01 27 17 12 20983.7 20356.6 1047.72 9.99173e-07
2031-Jan-01 28 17 12 21149.8 20356.6 1049.15 9.99175e-07
2031-Jan-01 29 17 12 21315.9 20356.6 1046.1 9.99174e-07
2031-Jan-01 30 17 12 21481.9 20356.6 1045.08 9.99174e-07
2031-Jan-01 31 17 12 21648 20356.6 1044.42 9.99174e-07
2031-Jan-01 32 17 12 21814.1 20356.6 1045.47 9.99175e-07
2031-Jan-01 33 17 12 21980.1 20356.6 1046.66 9.99176e-07
2031-Jan-01 34 17 12 22146.2 20356.6 1039.51 9.99173e-07
2031-Jan-01 35 17 12 22312.3 20356.6 1031.33 9.99169e-07
2031-Jan-01 36 17 12 22478.3 20356.6 1026.95 9.99167e-07
2031-Jan-01 37 17 12 22644.4 20356.6 1025.41 -9999
2031-Jan-01 38 17 12 22810.5 20356.6 1019.67 -9999
2031-Jan-01 1 18 12 16666 20513.9 1041.47 -9999
2031-Jan-01 2 18 12 16832.1 20513.9 1042.84 -9999
2031-Jan-01 3 18 12 16998.1 20513.9 1039.32 9.99174e-07
2031-Jan-01 4 18 12 17164.2 20513.9 1034.8 9.99172e-07
2031-Jan-01 5 18 12 17330.3 20513.9 1034.55 9.99171e-07
2031-Jan-01 6 18 12 17496.3 20513.9 1036.01 9.99171e-07
2031-Jan-01 7 18 12 17662.4 20513.9 1036.97 9.99171e-07
2031-Jan-01 8 18 12 17828.5 20513.9 1037.88 9.99171e-07
2031-Jan-01 9 18 12 17994.5 20513.9 1037.52 9.9917e-07
2031-Jan-01 10 18 12 18160.6 20513.9 1036.51 9.99168e-07
2031-Jan-01 11 18 12 18326.7 20513.9 1038.35 9.99168e-07
2031-Jan-01 12 18 12 18492.7 20513.9 1040.09 9.99168e-07
2031-Jan-01 13 18 12 18658.8 20513.9 1040.06 9.99167e-07
2031-Jan-01 14 18 12 18824.9 20513.9 1038.96 9.99165e-07
2031-Jan-01 15 18 12 18990.9 20513.9 1037.97 9.99163e-07
2031-Jan-01 16 18 12 19157 20513.9 1035.98 9.99161e-07
2031-Jan-01 17 18 12 19323.1 20513.9 1029.74 9.99157e-07
2031-Jan-01 18 18 12 19489.1 20513.9 1019.78 9.99152e-07
2031-Jan-01 19 18 12 19655.2 20513.9 1009.3 9.99147e-07
2031-Jan-01 20 18 12 19821.3 20513.9 1001 9.99143e-07
2031-Jan-01 21 18 12 19987.3 20513.9 996.189 9.99141e-07
2031-Jan-01 22 18 12 20153.4 20513.9 998.125 9.99143e-07
2031-Jan-01 23 18 12 20319.5 20513.9 998.079 9.99144e-07
2031-Jan-01 24 18 12 20485.5 20513.9 996.231 9.99145e-07
2031-Jan-01 25 18 12 20651.6 20513.9 1001.08 9.99148e-07
2031-Jan-01 26 18 12 20817.7 20513.9 1022.94 9.9916e-07
2031-Jan-01 27 18 12 20983.7 20513.9 1045.59 9.99172e-07
2031-Jan-01 28 18 12 21149.8 20513.9 1049.24 9.99174e-07
2031-Jan-01 29 18 12 21315.9 20513.9 1047.88 9.99174e-07
2031-Jan-01 30 18 12 21481.9 20513.9 1046.51 9.99174e-07
2031-Jan-01 31 18 12 21648 20513.9 1047.09 9.99175e-07
2031-Jan-01 32 18 12 21814.1 20513.9 1047.03 9.99175e-07
2031-Jan-01 33 18 12 21980.1 20513.9 1041.14 9.99173e-07
2031-Jan-01 34 18 12 22146.2 20513.9 1034.68 9.9917e-07
2031-Jan-01 35 18 12 22312.3 20513.9 1030.99 9.99169e-07
2031-Jan-01 36 18 12 22478.3 20513.9 1031.64 9.99169e-07
2031-Jan-01 37 18 12 22644.4 20513.9 1032.02 9.99169e-07
2031-Jan-01 38 18 12 22810.5 20513.9 1026.63 -9999
2031-Jan-01 1 19 12 16666 20671.1 1041.96 -9999
2031-Jan-01 2 19 12 16832.1 20671.1 1042.11 -9999
2031-Jan-01 3 19 12 16998.1 20671.1 1038.06 9.99173e-07
2031-Jan-01 4 19 12 17164.2 20671.1 1035.98 9.99171e-07
2031-Jan-01 5 19 12 17330.3 20671.1 1037.34 9.99172e-07
2031-Jan-01 6 19 12 17496.3 20671.1 1037.21 9.99171e-07
2031-Jan-01 7 19 12 17662.4 20671.1 1036.78 9.9917e-07
2031-Jan-01 8 19 12 17828.5 20671.1 1037.56 9.9917e-07
2031-Jan-01 9 19 12 17994.5 20671.1 1036.89 9.99169e-07
2031-Jan-01 10 19 12 18160.6 20671.1 1036.6 9.99168e-07
2031-Jan-01 11 19 12 18326.7 20671.1 1039.64 9.99168e-07
2031-Jan-01 12 19 12 18492.7 20671.1 1039.75 9.99166e-07
2031-Jan-01 13 19 12 18658.8 20671.1 1039.1 9.99165e-07
2031-Jan-01 14 19 12 18824.9 20671.1 1039.37 9.99163e-07
2031-Jan-01 15 19 12 18990.9 20671.1 1039.28 9.99162e-07
2031-Jan-01 16 19 12 19157 20671.1 1037.69 9.9916e-07
2031-Jan-01 17 19 12 19323.1 20671.1 1029.96 9.99155e-07
2031-Jan-01 18 19 12 19489.1 20671.1 1019.54 9.99149e-07
2031-Jan-01 19 19 12 19655.2 20671.1 1011.91 9.99145e-07
2031-Jan-01 20 19 12 19821.3 20671.1 1005.3 9.99142e-07
2031-Jan-01 21 19 12 19987.3 20671.1 999.132 9.9914e-07
2031-Jan-01 22 19 12 20153.4 20671.1 997.88 9.99141e-07
2031-Jan-01 23 19 12 20319.5 20671.1 999.623 9.99143e-07
2031-Jan-01 24 19 12 20485.5 20671.1 999.564 9.99145e-07
2031-Jan-01 25 19 12 20651.6 20671.1 1002.61 9.99148e-07
2031-Jan-01 26 19 12 20817.7 20671.1 1021.1 9.99158e-07
2031-Jan-01 27 19 12 20983.7 20671.1 1041.9 9.99169e-07
2031-Jan-01 28 19 12 21149.8 20671.1 1047.93 9.99173e-07
2031-Jan-01 29 19 12 21315.9 20671.1 1048.02 9.99173e-07
2031-Jan-01 30 19 12 21481.9 20671.1 1047.12 9.99174e-07
2031-Jan-01 31 19 12 21648 20671.1 1047.59 9.99175e-07
2031-Jan-01 32 19 12 21814.1 20671.1 1046.84 9.99175e-07
2031-Jan-01 33 19 12 21980.1 20671.1 1039.52 9.99172e-07
2031-Jan-01 34 19 12 22146.2 20671.1 1026.54 9.99166e-07
2031-Jan-01 35 19 12 22312.3 20671.1 1018.02 9.99163e-07
2031-Jan-01 36 19 12 22478.3 20671.1 1028.06 9.99167e-07
2031-Jan-01 37 19 12 22644.4 20671.1 1039.09 9.99172e-07
2031-Jan-01 38 19 12 22810.5 20671.1 1036.74 -9999
2031-Jan-01 1 20 12 16666 20828.4 1041.06 -9999
2031-Jan-01 2 20 12 16832.1 20828.4 1039.53 -9999
2031-Jan-01 3 20 12 16998.1 20828.4 1037.49 9.99172e-07
2031-Jan-01 4 20 12 17164.2 20828.4 1036.71 9.99171e-07
2031-Jan-01 5 20 12 17330.3 20828.4 1037.46 9.99171e-07
2031-Jan-01 6 20 12 17496.3 20828.4 1038.05 9.99171e-07
2031-Jan-01 7 20 12 17662.4 20828.4 1038.6 9.99171e-07
2031-Jan-01 8 20 12 17828.5 20828.4 1037.32 9.99169e-07
2031-Jan-01 9 20 12 17994.5 20828.4 1035.51 9.99167e-07
2031-Jan-01 10 20 12 18160.6 20828.4 1036.18 9.99167e-07
2031-Jan-01 11 20 12 18326.7 20828.4 1039.44 9.99167e-07
2031-Jan-01 12 20 12 18492.7 20828.4 1040.08 9.99166e-07
2031-Jan-01 13 20 12 18658.8 20828.4 1040.64 9.99164e-07
2031-Jan-01 14 20 12 18824.9 20828.4 1041.56 9.99163e-07
2031-Jan-01 15 20 12 18990.9 20828.4 1040.79 9.9916e-07
2031-Jan-01 16 20 12 19157 20828.4 1039.37 9.99158e-07
2031-Jan-01 17 20 12 19323.1 20828.4 1033.75 9.99153e-07
2031-Jan-01 18 20 12 19489.1 20828.4 1024.23 9.99148e-07
2031-Jan-01 19 20 12 19655.2 20828.4 1015.31 9.99143e-07
2031-Jan-01 20 20 12 19821.3 20828.4 1008.48 9.9914e-07
2031-Jan-01 21 20 12 19987.3 20828.4 1004.88 9.9914e-07
2031-Jan-01 22 20 12 20153.4 20828.4 1005.26 9.99142e-07
2031-Jan-01 23 20 12 20319.5 20828.4 1010.41 9.99147e-07
2031-Jan-01 24 20 12 20485.5 20828.4 1019.54 9.99153e-07
2031-Jan-01 25 20 12 20651.6 20828.4 1025.44 9.99157e-07
2031-Jan-01 26 20 12 20817.7 20828.4 1033.59 9.99163e-07
2031-Jan-01 27 20 12 20983.7 20828.4 1042.98 9.99168e-07
2031-Jan-01 28 20 12 21149.8 20828.4 1046.76 9.99171e-07
2031-Jan-01 29 20 12 21315.9 20828.4 1048.59 9.99173e-07
2031-Jan-01 30 20 12 21481.9 20828.4 1049.06 9.99174e-07
2031-Jan-01 31 20 12 21648 20828.4 1045.99 9.99173e-07
2031-Jan-01 32 20 12 21814.1 20828.4 1040.97 9.99172e-07
2031-Jan-01 33 20 12 21980.1 20828.4 1032.21 9.99168e-07
2031-Jan-01 34 20 12 22146.2 20828.4 1016.08 9.99161e-07
2031-Jan-01 35 20 12 22312.3 20828.4 1004.45 9.99156e-07
2031-Jan-01 36 20 12 22478.3 20828.4 1012.38 9.9916e-07
2031-Jan-01 37 20 12 22644.4 20828.4 1029.12 9.99168e-07
2031-Jan-01 38 20 12 22810.5 20828.4 1034.09 9.9917e-07
2031-Jan-01 1 21 12 16666 20985.6 1040.53 9.99173e-07
2031-Jan-01 2 21 12 16832.1 20985.6 1038.49 9.99172e-07
2031-Jan-01 3 21 12 16998.1 20985.6 1038.96 9.99172e-07
2031-Jan-01 4 21 12 17164.2 20985.6 1038.62 9.99172e-07
2031-Jan-01 5 21 12 17330.3 20985.6 1037.36 9.99171e-07
2031-Jan-01 6 21 12 17496.3 20985.6 1037.87 9.99171e-07
2031-Jan-01 7 21 12 17662.4 20985.6 1040.59 9.99171e-07
2031-Jan-01 8 21 12 17828.5 20985.6 1037.78 9.99169e-07
2031-Jan-01 9 21 12 17994.5 20985.6 1034.1 9.99166e-07
2031-Jan-01 10 21 12 18160.6 20985.6 1035.75 9.99166e-07
2031-Jan-01 11 21 12 18326.7 20985.6 1038.85 9.99166e-07
2031-Jan-01 12 21 12 18492.7 20985.6 1041.21 9.99165e-07
2031-Jan-01 13 21 12 18658.8 20985.6 1043.05 9.99164e-07
2031-Jan-01 14 21 12 18824.9 20985.6 1043.81 9.99162e-07
2031-Jan-01 15 21 12 18990.9 20985.6 1042.26 9.99159e-07
2031-Jan-01 16 21 12 19157 20985.6 1041.01 9.99156e-07
2031-Jan-01 17 21 12 19323.1 20985.6 1040.16 9.99153e-07
2031-Jan-01 18 21 12 19489.1 20985.6 1031.01 9.99147e-07
2031-Jan-01 19 21 12 19655.2 20985.6 1018.73 9.9914e-07
2031-Jan-01 20 21 12 19821.3 20985.6 1012.02 9.99138e-07
2031-Jan-01 21 21 12 19987.3 20985.6 1011.05 9.9914e-07
2031-Jan-01 22 21 12 20153.4 20985.6 1013.14 9.99143e-07
2031-Jan-01 23 21 12 20319.5 20985.6 1020.43 9.9915e-07
2031-Jan-01 24 21 12 20485.5 20985.6 1036.02 9.99159e-07
2031-Jan-01 25 21 12 20651.6 20985.6 1045.06 9.99165e-07
2031-Jan-01 26 21 12 20817.7 20985.6 1045.56 9.99167e-07
2031-Jan-01 27 21 12 20983.7 20985.6 1045.29 9.99169e-07
2031-Jan-01 28 21 12 21149.8 20985.6 1045.83 9.9917e-07
2031-Jan-01 29 21 12 21315.9 20985.6 1048.25 9.99172e-07
2031-Jan-01 30 21 12 21481.9 20985.6 1050.92 9.99174e-07
2031-Jan-01 31 21 12 21648 20985.6 1050.72 9.99175e-07
2031-Jan-01 32 21 12 21814.1 20985.6 1042.77 9.99172e-07
2031-Jan-01 33 21 12 21980.1 20985.6 1031.23 9.99167e-07
2031-Jan-01 34 21 12 22146.2 20985.6 1017.07 9.99161e-07
2031-Jan-01 35 21 12 22312.3 20985.6 1002.25 9.99155e-07
2031-Jan-01 36 21 12 22478.3 20985.6 999.898 9.99154e-07
2031-Jan-01 37 21 12 22644.4 20985.6 1009.48 9.99158e-07
2031-Jan-01 38 21 12 22810.5 20985.6 1021.23 9.99164e-07
2031-Jan-01 1 22 12 16666 21142.9 1039.84 9.99173e-07
2031-Jan-01 2 22 12 16832.1 21142.9 1040.42 9.99173e-07
2031-Jan-01 3 22 12 16998.1 21142.9 1041.47 9.99173e-07
2031-Jan-01 4 22 12 17164.2 21142.9 1040.31 9.99172e-07
2031-Jan-01 5 22 12 17330.3 21142.9 1038.52 9.99171e-07
2031-Jan-01 6 22 12 17496.3 21142.9 1038.69 9.99171e-07
2031-Jan-01 7 22 12 17662.4 21142.9 1041.34 9.99171e-07
2031-Jan-01 8 22 12 17828.5 21142.9 1040.75 9.9917e-07
2031-Jan-01 9 22 12 17994.5 21142.9 1037.91 9.99167e-07
2031-Jan-01 10 22 12 18160.6 21142.9 1038.49 9.99166e-07
2031-Jan-01 11 22 12 18326.7 21142.9 1039.81 9.99165e-07
2031-Jan-01 12 22 12 18492.7 21142.9 1039.87 9.99163e-07
2031-Jan-01 13 22 12 18658.8 21142.9 1042.86 9.99162e-07
2031-Jan-01 14 22 12 18824.9 21142.9 1045.64 9.99161e-07
2031-Jan-01 15 22 12 18990.9 21142.9 1043.93 9.99157e-07
2031-Jan-01 16 22 12 19157 21142.9 1043.06 9.99153e-07
2031-Jan-01 17 22 12 19323.1 21142.9 1042.99 9.9915e-07
2031-Jan-01 18 22 12 19489.1 21142.9 1034.43 9.99143e-07
2031-Jan-01 19 22 12 19655.2 21142.9 1024.53 9.99137e-07
2031-Jan-01 20 22 12 19821.3 21142.9 1020.32 9.99137e-07
2031-Jan-01 21 22 12 19987.3 21142.9 1018.54 9.9914e-07
2031-Jan-01 22 22 12 20153.4 21142.9 1019.06 9.99144e-07
2031-Jan-01 23 22 12 20319.5 21142.9 1025.13 9.9915e-07
2031-Jan-01 24 22 12 20485.5 21142.9 1038.23 9.99159e-07
2031-Jan-01 25 22 12 20651.6 21142.9 1045.73 9.99165e-07
2031-Jan-01 26 22 12 20817.7 21142.9 1046.38 9.99167e-07
2031-Jan-01 27 22 12 20983.7 21142.9 1045.11 9.99168e-07
2031-Jan-01 28 22 12 21149.8 21142.9 1045.19 9.99169e-07
2031-Jan-01 29 22 12 21315.9 21142.9 1049.05 9.99172e-07
2031-Jan-01 30 22 12 21481.9 21142.9 1052.29 9.99175e-07
2031-Jan-01 31 22 12 21648 21142.9 1055.91 9.99177e-07
2031-Jan-01 32 22 12 21814.1 21142.9 1052.37 9.99176e-07
2031-Jan-01 33 22 12 21980.1 21142.9 1043.76 9.99173e-07
2031-Jan-01 34 22 12 22146.2 21142.9 1024.87 9.99165e-07
2031-Jan-01 35 22 12 22312.3 21142.9 1003.11 9.99155e-07
2031-Jan-01 36 22 12 22478.3 21142.9 998.409 9.99153e-07
2031-Jan-01 37 22 12 22644.4 21142.9 1001.66 9.99155e-07
2031-Jan-01 38 22 12 22810.5 21142.9 1014.19 9.99161e-07
2031-Jan-01 1 23 12 16666 21300.1 1040.27 9.99173e-07
2031-Jan-01 2 23 12 16832.1 21300.1 1042.09 9.99173e-07
2031-Jan-01 3 23 12 16998.1 21300.1 1042.22 9.99173e-07
2031-Jan-01 4 23 12 17164.2 21300.1 1040.24 9.99172e-07
2031-Jan-01 5 23 12 17330.3 21300.1 1038.92 9.99171e-07
2031-Jan-01 6 23 12 17496.3 21300.1 1039.1 9.99171e-07
2031-Jan-01 7 23 12 17662.4 21300.1 1041.17 9.99171e-07
2031-Jan-01 8 23 12 17828.5 21300.1 1042.27 9.9917e-07
2031-Jan-01 9 23 12 17994.5 21300.1 1040.02 9.99168e-07
2031-Jan-01 10 23 12 18160.6 21300.1 1038.35 9.99166e-07
2031-Jan-01 11 23 12 18326.7 21300.1 1037.46 9.99164e-07
2031-Jan-01 12 23 12 18492.7 21300.1 1035.49 9.99161e-07
2031-Jan-01 13 23 12 18658.8 21300.1 1037.1 9.99159e-07
2031-Jan-01 14 23 12 18824.9 21300.1 1037.92 9.99156e-07
2031-Jan-01 15 23 12 18990.9 21300.1 1035.84 9.99151e-07
2031-Jan-01 16 23 12 19157 21300.1 1040.3 9.99148e-07
2031-Jan-01 17 23 12 19323.1 21300.1 1044.91 9.99146e-07
2031-Jan-01 18 23 12 19489.1 21300.1 1040.82 9.99139e-07
2031-Jan-01 19 23 12 19655.2 21300.1 1030.93 9.99131e-07
2031-Jan-01 20 23 12 19821.3 21300.1 1022.21 9.99132e-07
2031-Jan-01 21 23 12 19987.3 21300.1 1019.68 9.99137e-07
2031-Jan-01 22 23 12 20153.4 21300.1 1021.33 9.99143e-07
2031-Jan-01 23 23 12 20319.5 21300.1 1028.36 9.9915e-07
2031-Jan-01 24 23 12 20485.5 21300.1 1040.61 9.99159e-07
2031-Jan-01 25 23 12 20651.6 21300.1 1046.99 9.99165e-07
2031-Jan-01 26 23 12 20817.7 21300.1 1047.74 9.99167e-07
2031-Jan-01 27 23 12 20983.7 21300.1 1046.61 9.99168e-07
2031-Jan-01 28 23 12 21149.8 21300.1 1046.64 9.9917e-07
2031-Jan-01 29 23 12 21315.9 21300.1 1050.97 9.99173e-07
2031-Jan-01 30 23 12 21481.9 21300.1 1053.6 9.99175e-07
2031-Jan-01 31 23 12 21648 21300.1 1055.08 9.99177e-07
2031-Jan-01 32 23 12 21814.1 21300.1 1052.28 9.99176e-07
2031-Jan-01 33 23 12 21980.1 21300.1 1049.52 9.99175e-07
2031-Jan-01 34 23 12 22146.2 21300.1 1038.58 9.99171e-07
2031-Jan-01 35 23 12 22312.3 21300.1 1016.29 9.99161e-07
2031-Jan-01 36 23 12 22478.3 21300.1 1012.78 9.9916e-07
2031-Jan-01 37 23 12 22644.4 21300.1 1015.44 9.99161e-07
2031-Jan-01 38 23 12 22810.4 21300.1 1010.28 9.99159e-07
2031-Jan-01 1 24 12 16666 21457.4 1042.21 -9999
2031-Jan-01 2 24 12 16832.1 21457.4 1043.08 9.99174e-07
2031-Jan-01 3 24 12 16998.1 21457.4 1042.37 9.99173e-07
2031-Jan-01 4 24 12 17164.2 21457.4 1040.12 9.99172e-07
2031-Jan-01 5 24 12 17330.3 21457.4 1038.71 9.99171e-07
2031-Jan-01 6 24 12 17496.3 21457.4 1038.18 9.9917e-07
2031-Jan-01 7 24 12 17662.4 21457.4 1039.54 9.9917e-07
2031-Jan-01 8 24 12 17828.5 21457.4 1040.32 9.99169e-07
2031-Jan-01 9 24 12 17994.5 21457.4 1038.06 9.99167e-07
2031-Jan-01 10 24 12 18160.6 21457.4 1036.69 9.99165e-07
2031-Jan-01 11 24 12 18326.7 21457.4 1035.07 9.99162e-07
2031-Jan-01 12 24 12 18492.7 21457.4 1032.56 9.99159e-07
2031-Jan-01 13 24 12 18658.8 21457.4 1030.59 9.99155e-07
2031-Jan-01 14 24 12 18824.9 21457.4 1026.55 9.99149e-07
2031-Jan-01 15 24 12 18990.9 21457.4 1023.56 9.99143e-07
2031-Jan-01 16 24 12 19157 21457.4 1034.73 9.99142e-07
2031-Jan-01 17 24 12 19323.1 21457.4 1046.78 9.99141e-07
2031-Jan-01 18 24 12 19489.1 21457.4 1046.65 9.99129e-07
2031-Jan-01 19 24 12 19655.2 21457.4 1033.36 9.991e-07
2031-Jan-01 20 24 12 19821.3 21457.4 1017.1 9.99121e-07
2031-Jan-01 21 24 12 19987.3 21457.4 1013.62 9.9913e-07
2031-Jan-01 22 24 12 20153.4 21457.4 1017.07 9.99139e-07
2031-Jan-01 23 24 12 20319.5 21457.4 1026.23 9.99148e-07
2031-Jan-01 24 24 12 20485.5 21457.4 1040.99 9.99159e-07
2031-Jan-01 25 24 12 20651.6 21457.4 1048.43 9.99165e-07
2031-Jan-01 26 24 12 20817.7 21457.4 1048.29 9.99167e-07
2031-Jan-01 27 24 12 20983.7 21457.4 1048.97 9.99169e-07
2031-Jan-01 28 24 12 21149.8 21457.4 1048.51 9.9917e-07
2031-Jan-01 29 24 12 21315.9 21457.4 1045.88 9.9917e-07
2031-Jan-01 30 24 12 21481.9 21457.4 1041.85 9.99169e-07
2031-Jan-01 31 24 12 21648 21457.4 1043.62 9.99171e-07
2031-Jan-01 32 24 12 21814.1 21457.4 1044.24 9.99172e-07
2031-Jan-01 33 24 12 21980.1 21457.4 1049.73 9.99175e-07
2031-Jan-01 34 24 12 22146.2 21457.4 1054.17 9.99178e-07
2031-Jan-01 35 24 12 22312.3 21457.4 1041.86 9.99173e-07
2031-Jan-01 36 24 12 22478.3 21457.4 1031.1 9.99168e-07
2031-Jan-01 37 24 12 22644.4 21457.4 1024.32 9.99165e-07
2031-Jan-01 38 24 12 22810.4 21457.4 1005.96 9.99157e-07
2031-Jan-01 1 25 12 16666 21614.6 1043.44 -9999
2031-Jan-01 2 25 12 16832.1 21614.6 1043.36 9.99173e-07
2031-Jan-01 3 25 12 16998.1 21614.6 1042.87 9.99173e-07
2031-Jan-01 4 25 12 17164.2 21614.6 1040.7 9.99172e-07
2031-Jan-01 5 25 12 17330.3 21614.6 1037.55 9.9917e-07
2031-Jan-01 6 25 12 17496.3 21614.6 1037.21 9.99169e-07
2031-Jan-01 7 25 12 17662.4 21614.6 1038.7 9.99169e-07
2031-Jan-01 8 25 12 17828.5 21614.6 1039.55 9.99169e-07
2031-Jan-01 9 25 12 17994.5 21614.6 1039.09 9.99167e-07
2031-Jan-01 10 25 12 18160.6 21614.6 1039.01 9.99166e-07
2031-Jan-01 11 25 12 18326.7 21614.6 1036.61 9.99163e-07
2031-Jan-01 12 25 12 18492.7 21614.6 1032 9.99158e-07
2031-Jan-01 13 25 12 18658.8 21614.6 1020.79 9.9915e-07
2031-Jan-01 14 25 12 18824.9 21614.6 1013.63 9.99142e-07
2031-Jan-01 15 25 12 18990.9 21614.6 1016.76 9.99138e-07
2031-Jan-01 16 25 12 19157 21614.6 1031.26 9.99138e-07
2031-Jan-01 17 25 12 19323.1 21614.6 1047.38 9.99136e-07
2031-Jan-01 18 25 12 19489.1 21614.6 1048.67 9.99102e-07
2031-Jan-01 19 25 12 19655.2 21614.6 1032.43 9.99075e-07
2031-Jan-01 20 25 12 19821.3 21614.6 1012.59 9.99102e-07
2031-Jan-01 21 25 12 19987.3 21614.6 1007.3 9.99124e-07
2031-Jan-01 22 25 12 20153.4 21614.6 1010.5 9.99134e-07
2031-Jan-01 23 25 12 20319.5 21614.6 1021.45 9.99145e-07
2031-Jan-01 24 25 12 20485.5 21614.6 1038.34 9.99157e-07
2031-Jan-01 25 25 12 20651.6 21614.6 1048 9.99164e-07
2031-Jan-01 26 25 12 20817.7 21614.6 1048.81 9.99167e-07
2031-Jan-01 27 25 12 20983.7 21614.6 1049.7 9.99169e-07
2031-Jan-01 28 25 12 21149.8 21614.6 1045.29 9.99168e-07
2031-Jan-01 29 25 12 21315.9 21614.6 1030.96 9.99163e-07
2031-Jan-01 30 25 12 21481.9 21614.6 1018.14 9.99158e-07
2031-Jan-01 31 25 12 21648 21614.6 1020.93 9.99161e-07
2031-Jan-01 32 25 12 21814.1 21614.6 1032.12 9.99167e-07
2031-Jan-01 33 25 12 21980.1 21614.6 1047.79 9.99175e-07
2031-Jan-01 34 25 12 22146.2 21614.6 1057.87 9.9918e-07
2031-Jan-01 35 25 12 22312.3 21614.6 1055.78 9.99179e-07
2031-Jan-01 36 25 12 22478.3 21614.6 1038.58 9.99172e-07
2031-Jan-01 37 25 12 22644.4 21614.6 1021.29 9.99164e-07
2031-Jan-01 38 25 12 22810.5 21614.6 1001.84 9.99155e-07
2031-Jan-01 1 26 12 16666 21771.9 1044.13 -9999
2031-Jan-01 2 26 12 16832.1 21771.9 1043.63 9.99174e-07
2031-Jan-01 3 26 12 16998.1 21771.9 1042.67 9.99173e-07
2031-Jan-01 4 26 12 17164.2 21771.9 1040.65 9.99172e-07
2031-Jan-01 5 26 12 17330.3 21771.9 1037.34 9.9917e-07
2031-Jan-01 6 26 12 17496.3 21771.9 1037.52 9.99169e-07
2031-Jan-01 7 26 12 17662.4 21771.9 1039.38 9.9917e-07
2031-Jan-01 8 26 12 17828.5 21771.9 1040.37 9.99169e-07
2031-Jan-01 9 26 12 17994.5 21771.9 1041.25 9.99168e-07
2031-Jan-01 10 26 12 18160.6 21771.9 1039.37 9.99166e-07
2031-Jan-01 11 26 12 18326.7 21771.9 1035.04 9.99163e-07
2031-Jan-01 12 26 12 18492.7 21771.9 1029.04 9.99157e-07
2031-Jan-01 13 26 12 18658.8 21771.9 1006.8 9.99144e-07
2031-Jan-01 14 26 12 18824.9 21771.9 991.824 9.99132e-07
2031-Jan-01 15 26 12 18990.9 21771.9 996.838 9.99129e-07
2031-Jan-01 16 26 12 19157 21771.9 1014.65 9.99131e-07
2031-Jan-01 17 26 12 19323.1 21771.9 1034.13 9.99133e-07
2031-Jan-01 18 26 12 19489.1 21771.9 1035.97 9.99123e-07
2031-Jan-01 19 26 12 19655.2 21771.9 1025.09 9.99097e-07
2031-Jan-01 20 26 12 19821.3 21771.9 1009.39 9.99116e-07
2031-Jan-01 21 26 12 19987.3 21771.9 1003.65 9.99125e-07
2031-Jan-01 22 26 12 20153.4 21771.9 1006.6 9.99133e-07
2031-Jan-01 23 26 12 20319.5 21771.9 1016.87 9.99144e-07
2031-Jan-01 24 26 12 20485.5 21771.9 1036.19 9.99156e-07
2031-Jan-01 25 26 12 20651.6 21771.9 1049.17 9.99165e-07
2031-Jan-01 26 26 12 20817.7 21771.9 1050.73 9.99168e-07
2031-Jan-01 27 26 12 20983.7 21771.9 1050.24 9.99169e-07
2031-Jan-01 28 26 12 21149.8 21771.9 1037.71 9.99165e-07
2031-Jan-01 29 26 12 21315.9 21771.9 1014.78 9.99155e-07
2031-Jan-01 30 26 12 21481.9 21771.9 1000.16 9.9915e-07
2031-Jan-01 31 26 12 21648 21771.9 1000.84 9.99151e-07
2031-Jan-01 32 26 12 21814.1 21771.9 1013.25 9.99158e-07
2031-Jan-01 33 26 12 21980.1 21771.9 1035.4 9.99169e-07
